OBJECTID,NUMERO_MUE,TIPO_MUEST,SYMBOL,Ag_ppm,Al_porcien,As_ppm,Au_ppb,Ba_ppm,Be_ppm,Bi_ppm,Br_ppm,Ca_porcien,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Eu_ppm,Fe_porcien,Ga_ppm,Ge_ppm,Hf_ppm,Hg_ppm,In_ppm,Ir_ppb,K_porcient,La_ppm,Li_ppm,Lu_ppm,Mg_porcien,Mn_ppm,Mo_ppm,Nb_ppm,Nd_ppm,Ni_ppm,P_ppm,Pb_ppm,Rb_ppm,S_porcient,Sb_ppm,Sc_ppm,Se_ppm,Sm_ppm,Sn_ppm,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,Ti_porcien,TI_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm,FRACCION,Na_porcien,REFERENCIA,METODO,Sr_ppm,latDD,lonDD,rng unidad,rng unid_1
"1789",953PPC,"85002",,-0.20000,8.36000,5.00000,17.00000,639.00000,-1.00000,29.00000,2.50000,3.00000,0.70000,42.00000,21.00000,29.00000,-1.00000,33.80000,1.60000,5.86000,0.00000,0.00000,5.00000,-1.00000,0.00000,7.00000,1.41000,16.20000,0.00000,0.17000,1.85000,1060.00000,6.00000,0.00000,23.00000,16.00000,1050.00000,13.00000,70.00000,0.00000,0.40000,17.40000,-3.00000,3.80000,-10.00000,4.40000,0.90000,0.00000,6.00000,0.68000,0.00000,4.60000,206.00000,4.00000,20.70000,2.20000,96.50000,0.00000,"85053",3.085,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",345.00000,-41.728845478999965,-69.764142862999961,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"1790",983PPC,"85002",,-0.20000,8.55000,4.50000,35.00000,996.00000,-1.00000,11.00000,7.40000,3.38000,0.90000,43.00000,18.00000,33.00000,-1.00000,33.70000,1.10000,4.57000,0.00000,0.00000,3.00000,-1.00000,0.00000,5.00000,1.56000,17.60000,0.00000,0.34000,1.38000,962.00000,5.00000,0.00000,26.00000,12.00000,950.00000,26.00000,54.00000,0.00000,0.20000,15.70000,-3.00000,4.20000,-10.00000,3.00000,1.30000,0.00000,5.90000,0.61000,0.00000,-0.50000,137.00000,-1.00000,19.90000,1.80000,115.00000,0.00000,"85053",3.096,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",355.00000,-41.735816308999979,-69.789094097999964,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"1793",1028PPC,"85002",,-0.20000,8.27000,29.80000,7.00000,704.00000,-1.00000,22.00000,2.90000,4.12000,-0.50000,39.00000,24.00000,38.00000,-1.00000,34.00000,1.10000,6.41000,0.00000,0.00000,4.00000,-1.00000,0.00000,-5.00000,1.18000,17.30000,0.00000,0.34000,2.29000,1100.00000,8.00000,0.00000,30.00000,18.00000,750.00000,16.00000,57.00000,0.00000,0.70000,18.80000,-3.00000,3.50000,-10.00000,2.30000,0.50000,0.00000,6.40000,0.78000,0.00000,3.20000,239.00000,4.00000,19.70000,1.70000,92.10000,0.00000,"85053",2.565,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",365.00000,-41.729133998999941,-69.926814759999957,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"1794",1031PPC,"85002",,-0.20000,8.62000,9.90000,69.00000,88.00000,-1.00000,5.00000,2.60000,3.35000,1.00000,35.00000,29.00000,55.00000,1.00000,40.40000,1.30000,3.66000,0.00000,0.00000,4.00000,-1.00000,0.00000,6.00000,1.30000,18.10000,0.00000,0.34000,2.03000,1100.00000,5.00000,0.00000,22.00000,21.00000,900.00000,17.00000,-5.00000,0.00000,0.40000,19.00000,-3.00000,3.90000,-10.00000,3.40000,0.80000,0.00000,5.30000,0.71000,0.00000,3.50000,212.00000,1.00000,20.10000,3.10000,97.30000,0.00000,"85053",2.835,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",315.00000,-41.738670521999950,-69.948600075999934,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"1884",4545PPC,"85001",,-0.20000,8.02000,6.00000,10.00000,367.00000,-1.00000,-5.00000,27.40000,3.51000,1.00000,35.00000,-1.00000,48.00000,2.00000,37.60000,0.60000,3.86000,0.00000,0.00000,2.00000,3.00000,0.00000,6.00000,1.04000,16.60000,0.00000,0.66000,1.48000,1090.00000,4.00000,0.00000,16.00000,15.00000,1050.00000,10.00000,44.00000,0.00000,0.50000,12.20000,-3.00000,4.10000,-10.00000,0.50000,-0.50000,0.00000,2.30000,0.54000,0.00000,2.70000,128.00000,6.00000,22.60000,2.10000,84.90000,0.00000,"85053",1.800,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",346.00000,-41.307782174999943,-70.053589753999972,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"1903",4783PPC,"85001",,-0.20000,9.84000,4.50000,11.00000,404.00000,-1.00000,-5.00000,4.30000,4.18000,1.10000,32.00000,17.00000,45.00000,2.00000,29.70000,0.90000,4.22000,0.00000,0.00000,5.00000,2.00000,0.00000,13.00000,1.09000,19.30000,0.00000,0.61000,1.27000,742.00000,4.00000,0.00000,15.00000,11.00000,900.00000,7.00000,55.00000,0.00000,-0.10000,11.80000,-3.00000,4.30000,-10.00000,0.90000,-0.50000,0.00000,2.70000,0.70000,0.00000,-0.50000,136.00000,2.00000,20.20000,2.00000,79.10000,0.00000,"85053",2.171,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",437.00000,-41.421458217999941,-70.047064175999935,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"1919",5133PPC,"85001",,-0.20000,7.70000,6.20000,7.00000,316.00000,1.00000,-5.00000,11.60000,2.38000,1.30000,30.00000,13.00000,39.00000,3.00000,48.10000,0.80000,4.78000,0.00000,0.00000,4.00000,5.00000,0.00000,10.00000,0.87000,23.30000,0.00000,0.59000,0.85000,619.00000,4.00000,0.00000,30.00000,9.00000,1000.00000,11.00000,61.00000,0.00000,0.20000,14.60000,-3.00000,5.80000,-10.00000,0.80000,0.70000,0.00000,2.90000,0.68000,0.00000,2.10000,121.00000,8.00000,29.90000,3.00000,83.50000,0.00000,"85053",1.384,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",247.00000,-41.388233768999953,-70.010975919999964,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"1920",5142PPC,"85001",,-0.20000,8.25000,7.30000,17.00000,432.00000,-1.00000,-5.00000,71.90000,3.61000,0.80000,45.00000,16.00000,32.00000,2.00000,39.10000,0.70000,4.54000,0.00000,0.00000,3.00000,5.00000,0.00000,-5.00000,0.96000,19.20000,0.00000,0.90000,1.42000,631.00000,4.00000,0.00000,20.00000,14.00000,1450.00000,8.00000,56.00000,0.00000,0.40000,13.00000,5.00000,4.60000,-10.00000,1.00000,0.90000,0.00000,3.40000,0.67000,0.00000,2.10000,124.00000,-1.00000,23.30000,2.60000,81.00000,0.00000,"85053",1.744,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",334.00000,-41.428944726999930,-70.040604959999939,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"1921",5146PPC,"85001",,-0.20000,8.72000,6.80000,10.00000,364.00000,-1.00000,-5.00000,19.10000,3.83000,0.90000,42.00000,20.00000,28.00000,2.00000,35.60000,0.70000,4.40000,0.00000,0.00000,4.00000,3.00000,0.00000,8.00000,1.06000,-0.05000,0.00000,0.67000,1.53000,803.00000,4.00000,0.00000,13.00000,13.00000,800.00000,7.00000,47.00000,0.00000,0.50000,12.60000,-3.00000,4.40000,-10.00000,0.70000,0.70000,0.00000,3.40000,0.67000,0.00000,-0.50000,152.00000,7.00000,23.80000,2.30000,84.70000,0.00000,"85053",2.027,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",346.00000,-41.404381039999976,-70.016667177999977,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"1995",6389PPC,"85002",,-0.20000,8.94000,12.90000,11.00000,112.00000,-1.00000,72.00000,4.80000,4.04000,1.00000,40.00000,22.00000,33.00000,3.00000,47.70000,1.40000,5.92000,0.00000,0.00000,3.00000,-1.00000,0.00000,-5.00000,1.46000,20.70000,0.00000,0.51000,1.91000,1250.00000,5.00000,0.00000,34.00000,17.00000,1000.00000,60.00000,63.00000,0.00000,0.70000,20.70000,-3.00000,5.00000,-10.00000,0.50000,1.10000,0.00000,4.20000,0.71000,0.00000,1.80000,191.00000,6.00000,22.80000,2.70000,174.00000,0.00000,"85053",2.225,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",309.00000,-41.758183447999954,-69.968702504999953,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"1997",6398PPC,"85002",,-0.20000,8.94000,8.70000,9.00000,729.00000,-1.00000,20.00000,2.60000,3.29000,0.60000,40.00000,24.00000,45.00000,2.00000,43.10000,1.40000,6.20000,0.00000,0.00000,4.00000,-1.00000,0.00000,-5.00000,1.39000,19.40000,0.00000,0.17000,1.94000,1060.00000,5.00000,0.00000,53.00000,15.00000,1050.00000,12.00000,72.00000,0.00000,-0.10000,21.00000,-3.00000,2.10000,-10.00000,-0.50000,1.50000,0.00000,3.80000,0.76000,0.00000,4.60000,179.00000,4.00000,23.20000,2.50000,95.70000,0.00000,"85053",2.285,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",323.00000,-41.771936351999955,-69.990256084999942,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"1999",6408PPC,"85002",,0.30000,9.00000,11.50000,17.00000,471.00000,-1.00000,-5.00000,2.90000,4.09000,0.70000,43.00000,26.00000,58.00000,5.00000,52.70000,1.40000,6.40000,0.00000,0.00000,4.00000,-1.00000,0.00000,13.00000,1.16000,21.80000,0.00000,-0.05000,2.09000,1110.00000,6.00000,0.00000,40.00000,23.00000,950.00000,11.00000,40.00000,0.00000,-0.10000,20.70000,-3.00000,5.00000,-10.00000,-0.50000,1.00000,0.00000,4.40000,0.76000,0.00000,3.50000,190.00000,8.00000,21.70000,2.40000,97.90000,0.00000,"85053",2.272,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",340.00000,-41.782730357999981,-70.005866501999947,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2006",6453PPC,"85002",,-0.20000,9.05000,4.60000,16.00000,464.00000,-1.00000,-5.00000,2.10000,4.05000,1.10000,38.00000,20.00000,36.00000,3.00000,36.30000,1.00000,5.12000,0.00000,0.00000,3.00000,-1.00000,0.00000,-5.00000,1.14000,17.60000,0.00000,0.44000,1.75000,1050.00000,6.00000,0.00000,25.00000,14.00000,750.00000,13.00000,46.00000,0.00000,0.40000,18.50000,-3.00000,4.10000,-10.00000,-0.50000,0.60000,0.00000,3.50000,0.67000,0.00000,2.50000,170.00000,3.00000,21.90000,2.60000,96.50000,0.00000,"85053",2.190,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",375.00000,-41.780827191999947,-69.922627307999960,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2017",6510PPC,"85001",,0.50000,6.62000,2.90000,14.00000,260.00000,-1.00000,-5.00000,17.20000,5.96000,0.80000,28.00000,15.00000,42.00000,2.00000,32.30000,1.80000,3.79000,0.00000,0.00000,3.00000,2.00000,0.00000,7.00000,0.96000,18.40000,0.00000,0.20000,1.33000,939.00000,4.00000,0.00000,27.00000,11.00000,850.00000,12.00000,83.00000,0.00000,0.10000,13.00000,-3.00000,6.90000,-10.00000,0.60000,-0.50000,0.00000,3.00000,0.47000,0.00000,2.00000,112.00000,-1.00000,17.40000,1.00000,80.60000,0.00000,"85053",1.601,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",411.00000,-41.948165043999950,-69.036154564999947,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2018",6512PPC,"85001",,0.50000,7.75000,4.60000,-2.00000,335.00000,-1.00000,-5.00000,8.50000,4.95000,1.10000,43.00000,19.00000,44.00000,3.00000,35.40000,1.00000,4.94000,0.00000,0.00000,2.00000,3.00000,0.00000,15.00000,1.04000,19.70000,0.00000,0.20000,1.59000,1110.00000,6.00000,0.00000,-5.00000,11.00000,850.00000,15.00000,182.00000,0.00000,0.20000,15.20000,-3.00000,7.50000,-10.00000,-0.50000,-0.50000,0.00000,4.40000,0.59000,0.00000,2.20000,144.00000,2.00000,19.00000,1.20000,104.00000,0.00000,"85053",1.918,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",460.00000,-41.940452418999939,-69.025563188999968,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2019",6514PPC,"85001",,0.40000,8.29000,3.80000,9.00000,201.00000,-1.00000,-5.00000,7.40000,5.11000,-0.50000,35.00000,18.00000,50.00000,2.00000,33.10000,1.30000,4.53000,0.00000,0.00000,3.00000,2.00000,0.00000,8.00000,1.09000,15.50000,0.00000,0.20000,1.60000,991.00000,6.00000,0.00000,-5.00000,11.00000,850.00000,11.00000,72.00000,0.00000,0.30000,15.10000,4.00000,7.20000,-10.00000,0.80000,-0.50000,0.00000,3.60000,0.59000,0.00000,3.80000,145.00000,2.00000,20.00000,1.20000,90.10000,0.00000,"85053",2.054,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",475.00000,-41.935404447999986,-69.006667607999987,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2020",6516PPC,"85001",,-0.20000,7.89000,4.20000,6.00000,677.00000,-1.00000,-5.00000,11.90000,3.46000,0.90000,41.00000,16.00000,42.00000,-1.00000,37.00000,1.50000,4.22000,0.00000,0.00000,4.00000,2.00000,0.00000,7.00000,1.23000,-0.05000,0.00000,0.20000,1.29000,690.00000,5.00000,0.00000,-5.00000,14.00000,900.00000,13.00000,50.00000,0.00000,0.70000,15.20000,-3.00000,8.40000,-10.00000,-0.50000,-0.50000,0.00000,4.20000,0.54000,0.00000,-0.50000,133.00000,4.00000,20.30000,1.50000,83.50000,0.00000,"85053",1.913,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",388.00000,-41.863312345999930,-69.035986288999936,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2021",6517PPC,"85001",,-0.20000,7.98000,5.20000,11.00000,670.00000,-1.00000,-5.00000,10.70000,3.84000,1.00000,38.00000,16.00000,66.00000,2.00000,36.10000,1.00000,4.43000,0.00000,0.00000,3.00000,3.00000,0.00000,11.00000,1.24000,20.40000,0.00000,0.20000,1.56000,890.00000,5.00000,0.00000,-5.00000,16.00000,950.00000,14.00000,102.00000,0.00000,0.40000,15.10000,-3.00000,8.10000,-10.00000,0.60000,0.50000,0.00000,4.60000,0.57000,0.00000,1.00000,142.00000,-1.00000,19.70000,1.30000,88.90000,0.00000,"85053",1.951,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",435.00000,-41.859697087999962,-69.019666097999959,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2022",6518PPC,"85001",,0.30000,8.40000,2.50000,8.00000,663.00000,-1.00000,-5.00000,2.80000,3.60000,-0.50000,33.00000,15.00000,67.00000,4.00000,48.40000,-0.20000,5.14000,0.00000,0.00000,4.00000,2.00000,0.00000,13.00000,1.12000,20.40000,0.00000,0.10000,1.54000,499.00000,5.00000,0.00000,10.00000,15.00000,700.00000,14.00000,88.00000,0.00000,0.40000,16.90000,4.00000,7.20000,-10.00000,0.80000,0.50000,0.00000,4.00000,0.61000,0.00000,4.40000,176.00000,-1.00000,19.50000,1.30000,90.00000,0.00000,"85053",1.990,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",415.00000,-41.870276691999941,-69.011888326999951,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2023",6519PPC,"85001",,-0.20000,8.10000,4.50000,9.00000,621.00000,-1.00000,-5.00000,6.90000,3.69000,-0.50000,31.00000,15.00000,53.00000,3.00000,37.30000,1.80000,4.05000,0.00000,0.00000,4.00000,-1.00000,0.00000,-5.00000,1.19000,18.40000,0.00000,0.20000,1.39000,624.00000,5.00000,0.00000,15.00000,14.00000,800.00000,10.00000,115.00000,0.00000,0.30000,14.60000,3.00000,7.20000,-10.00000,0.90000,-0.50000,0.00000,5.10000,0.53000,0.00000,2.20000,125.00000,3.00000,18.90000,1.50000,78.80000,0.00000,"85053",2.037,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",414.00000,-41.886233472999947,-69.037529231999940,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2025",6693PPC,"85002",,-0.20000,8.75000,4.80000,24.00000,540.00000,-1.00000,46.00000,2.30000,3.74000,-0.50000,32.00000,26.00000,51.00000,2.00000,35.90000,1.00000,7.93000,0.00000,0.00000,3.00000,-1.00000,0.00000,-5.00000,0.99000,20.10000,0.00000,0.34000,2.20000,1300.00000,5.00000,0.00000,6.00000,17.00000,900.00000,16.00000,55.00000,0.00000,0.60000,19.60000,-3.00000,4.10000,-10.00000,-0.50000,0.60000,0.00000,3.30000,1.09000,0.00000,1.80000,342.00000,4.00000,18.90000,2.10000,153.00000,0.00000,"85053",1.962,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",375.00000,-41.827671265999982,-69.876440542999944,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2026",6716PPC,"85002",,-0.20000,8.84000,4.90000,21.00000,388.00000,-1.00000,30.00000,2.00000,4.22000,0.60000,39.00000,18.00000,28.00000,2.00000,41.00000,1.30000,6.03000,0.00000,0.00000,4.00000,-1.00000,0.00000,14.00000,1.15000,20.90000,0.00000,0.17000,2.02000,1150.00000,6.00000,0.00000,33.00000,15.00000,1050.00000,13.00000,55.00000,0.00000,0.30000,18.30000,-3.00000,4.40000,-10.00000,-0.50000,-0.50000,0.00000,5.00000,0.82000,0.00000,-0.50000,224.00000,9.00000,23.40000,3.00000,105.00000,0.00000,"85053",1.942,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",372.00000,-41.836870939999983,-69.877793980999968,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2028",6765PPC,"85002",,-0.20000,8.93000,5.90000,7.00000,354.00000,-1.00000,42.00000,1.30000,4.41000,0.60000,33.00000,27.00000,39.00000,3.00000,41.40000,1.00000,6.24000,0.00000,0.00000,2.00000,-1.00000,0.00000,-5.00000,1.00000,18.20000,0.00000,0.34000,2.26000,1090.00000,6.00000,0.00000,32.00000,19.00000,1050.00000,13.00000,43.00000,0.00000,0.30000,17.50000,-3.00000,4.10000,-10.00000,0.60000,1.20000,0.00000,3.60000,0.81000,0.00000,1.20000,215.00000,9.00000,21.00000,1.70000,102.00000,0.00000,"85053",2.042,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",456.00000,-41.858461797999951,-69.891576830999952,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2031",6825PPC,"85002",,-0.20000,8.12000,4.50000,4.00000,315.00000,-1.00000,16.00000,12.80000,7.64000,-0.50000,33.00000,15.00000,26.00000,3.00000,40.30000,1.20000,4.71000,0.00000,0.00000,2.00000,-1.00000,0.00000,6.00000,1.01000,16.00000,0.00000,0.34000,2.01000,760.00000,5.00000,0.00000,16.00000,12.00000,800.00000,14.00000,51.00000,0.00000,0.30000,15.50000,-3.00000,3.60000,-10.00000,-0.50000,-0.50000,0.00000,3.90000,0.63000,0.00000,1.90000,168.00000,9.00000,19.70000,1.50000,87.60000,0.00000,"85053",1.751,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",466.00000,-41.820142269999963,-69.839413383999954,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2033",7103PPC,"85002",,-0.20000,8.85000,4.10000,16.00000,329.00000,-1.00000,19.00000,6.40000,2.99000,-0.50000,35.00000,21.00000,37.00000,4.00000,32.40000,1.10000,6.24000,0.00000,0.00000,3.00000,-1.00000,0.00000,5.00000,1.24000,18.40000,0.00000,0.34000,1.61000,1160.00000,6.00000,0.00000,42.00000,14.00000,600.00000,14.00000,51.00000,0.00000,0.30000,16.50000,-3.00000,4.10000,-10.00000,-0.50000,1.90000,0.00000,4.50000,0.77000,0.00000,1.40000,202.00000,7.00000,20.70000,2.30000,108.00000,0.00000,"85053",1.598,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",297.00000,-41.783135012999935,-69.946596921999969,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2034",7110PPC,"85002",,-0.20000,8.96000,5.70000,20.00000,414.00000,-1.00000,-5.00000,10.50000,4.32000,1.00000,37.00000,19.00000,24.00000,2.00000,40.90000,1.30000,5.52000,0.00000,0.00000,4.00000,-1.00000,0.00000,6.00000,1.14000,17.60000,0.00000,0.31000,1.93000,792.00000,5.00000,0.00000,29.00000,13.00000,1000.00000,13.00000,64.00000,0.00000,0.40000,17.50000,-3.00000,4.40000,-10.00000,-0.50000,1.60000,0.00000,3.40000,0.73000,0.00000,3.20000,175.00000,4.00000,22.10000,2.80000,98.00000,0.00000,"85053",1.733,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",369.00000,-41.780908945999954,-69.821737501999962,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2037",7160PPC,"85002",,-0.20000,8.68000,5.00000,9.00000,285.00000,-1.00000,-5.00000,8.60000,3.56000,-0.50000,30.00000,19.00000,30.00000,5.00000,41.30000,1.00000,5.05000,0.00000,0.00000,4.00000,-1.00000,0.00000,-5.00000,1.48000,16.80000,0.00000,0.34000,1.57000,903.00000,5.00000,0.00000,19.00000,15.00000,850.00000,11.00000,74.00000,0.00000,0.30000,17.20000,-3.00000,3.80000,-10.00000,0.70000,0.50000,0.00000,4.00000,0.59000,0.00000,0.90000,165.00000,9.00000,20.10000,2.10000,87.80000,0.00000,"85053",1.793,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",293.00000,-41.764766848999955,-69.921375049999938,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
"2038",7171PPC,"85002",,-0.20000,8.96000,4.30000,3.00000,-50.00000,-1.00000,14.00000,0.90000,3.68000,-0.50000,4.00000,18.00000,30.00000,-1.00000,34.50000,1.00000,0.06000,0.00000,0.00000,3.00000,-1.00000,0.00000,7.00000,1.01000,13.10000,0.00000,0.17000,2.06000,1150.00000,6.00000,0.00000,-5.00000,16.00000,850.00000,11.00000,28.00000,0.00000,0.30000,-0.10000,-3.00000,2.70000,-10.00000,-0.50000,1.30000,0.00000,3.30000,0.76000,0.00000,0.90000,215.00000,4.00000,19.20000,1.20000,105.00000,0.00000,"85053",1.834,"Contribución Técnica N° 16. Datos geoquímicos multielemento y ubicación de sitios de muestreo de sedimentos de corriente, Plan Patagonia Comahue Geológico Minero, Hoja 4169-III Ingeniero Jacobacci, Provincia de Río Negro, República Argentina. 199","85104",347.00000,-41.757119497999952,-69.876994907999972,"8",Volcanismo intermedio-básico Extensional Jurásico (J ve)
